Item,Open,Close,Volume
51,0.8333427670044745,0.8360527830821386,0.005091230127514514
52,0.8211826523298282,0.8372963603922335,0.006474290477361454
53,0.8208121361063537,0.8209877869318539,0.006775648179808175
54,0.8180009679185593,0.8223841689495737,0.007536392623789531
55,0.821531305020259,0.8206605385057201,0.0055579670569137025
56,0.8213569786750434,0.8226459177543018,0.006438764569349443
57,0.8251270664584796,0.8230822767314686,0.007239935046585847
58,0.8300303170514679,0.8263549274467373,0.01240956717798894
59,0.8357072706940132,0.8305111156217815,0.01634926787338997
60,0.8283959556080082,0.8345037628107235,0.010142034221773979
61,0.8292131363297381,0.8390636017657143,0.017748253630276777
62,0.8271210539245442,0.8293002465089072,0.01127518818422608
63,0.8327325832305683,0.8311329042768288,0.005252934260534705
64,0.8226754411619852,0.8315583605215888,0.011474868287879803
65,0.81934121080724,0.8214787427980197,0.012233162669239638
66,0.8067015947691206,0.8191660318963389,0.017321942734132633
67,0.8218581773089507,0.8154898136280889,0.01941797130684133
68,0.8211935425306974,0.8204096092064338,0.033897841400013014
69,0.8300085366497292,0.8314820413947412,0.010364989920332125
70,0.8524328734720868,0.8318529007505023,0.0247137816632526
71,0.8518009092964417,0.8512377092888982,0.012514919870714215
72,0.8563772876007385,0.856102991205209,0.0165097469750994
73,0.8529450454381681,0.8535176287663935,0.007152957823521956
74,0.8501229039181997,0.8517612901253195,0.009950929337295574
75,0.8455574158147725,0.849055997630029,0.006628644422517091
76,0.8423757314035037,0.8476051019502752,0.00791370226750331
77,0.8444132796730462,0.8441470215571261,0.009996255495793655
78,0.8345958882861996,0.84025258218681,0.010132233971287909
79,0.8339747311801196,0.8356709377670059,0.006225609121277373
80,0.8275895819558431,0.8329546593123437,0.006346887221042516
81,0.8271537245271525,0.828722068783487,0.006459590101632347
82,0.8294201332775619,0.830696545299662,0.005934051669316724
83,0.8374506172774719,0.8315365550567753,0.008946403662473169
84,0.8320788386531844,0.8390636017657143,0.015902131444962924
85,0.8276876768949726,0.826169414541892,0.010565895055296603
86,0.8250726154541324,0.8313402226464879,0.005998978328786952
87,0.8280145491836646,0.8293111492413141,0.010113858501626521
88,0.8317519663644923,0.8327910350992768,0.010609996182483927
89,0.8283959556080082,0.8331837831468164,0.008621770365122027
90,0.8283850654071387,0.8309038636693211,0.009061556605684518
91,0.8211063377924376,0.8279366559153727,0.011522644508999404
92,0.818044528722037,0.8231586790852812,0.005935276700627484
93,0.8183822912115986,0.8178679409242103,0.010248611945810015
94,0.8194283324141954,0.820824162718787,0.010323338855766317
95,0.8171728138646556,0.8196569877625048,0.009495217689693216
96,0.8119971419873222,0.8151734679343619,0.010957905074739493
97,0.810667789299511,0.8099481461677317,0.008251810909272801
98,0.809360300144743,0.8097518137574444,0.009574844724892551
99,0.8038795363804565,0.8090427200161777,0.014038858821298444
100,0.7988890810492081,0.8007412463984962,0.010171434973232196
101,0.8012971455422245,0.7991158237732688,0.012342190455897191
102,0.7924385074884107,0.797075847635688,0.014315715897529984
103,0.8022450918056923,0.7937814746825705,0.021197941801374194
104,0.7973417580813992,0.7991812401677094,0.01837056953614236
105,0.8164755084837938,0.8031520818918381,0.036705613164272705
106,0.8403817439374391,0.8262785250929248,0.03959178693242097
107,0.8404361949417863,0.8393144478380355,0.03641650577493358
108,0.834443342342723,0.8409180649984495,0.013901655314493434
109,0.8272844900688902,0.8311875011658277,0.01430591564704391
110,0.8105371068890775,0.8256240282406572,0.023726406426780824
111,0.8077911967751953,0.8078864477923023,0.009623845977322912
112,0.8076931849673703,0.8037410791227,0.0067364471778638855
113,0.8085648998247519,0.80881367940867,0.006212133776859022
114,0.8087827869734451,0.8071119376565948,0.01127396315291532
115,0.8098723889795199,0.8109081692082847,0.009427840967601468
116,0.8070175768569431,0.8093700516692766,0.010154284534881569
117,0.8050999039282689,0.8097300082926308,0.009859051988988645
118,0.8055902123613069,0.8055301259609944,0.008291011911217092
119,0.8048274826439241,0.8068064946952745,0.01088195313347243
120,0.7924276172875413,0.8046574912336258,0.018332593565508832
121,0.7842663677458935,0.791359736456822,0.01004403171691326
122,0.7868705389858643,0.7856326393185843,0.012185386448120037
123,0.7767697529824992,0.7858944713502773,0.017620850373957837
124,0.7795918945024677,0.7689204983052234,0.014887805519654448
125,0.7786330580381304,0.7802982902278862,0.006575968076154453
126,0.7906188463675615,0.7821418507282146,0.008504167359289161
127,0.7855520764989228,0.7879888779229273,0.005578792589196606
128,0.7848221005154525,0.7856653475158046,0.0030001016800488564
129,0.7860097974606566,0.7877162263857922,0.007484941308737651
130,0.7932230176075323,0.7904652130376747,0.01150304400802726
131,0.7906624071710393,0.7937377805259784,0.009203660237732565
132,0.7862059042076109,0.7907924614638087,0.009101982638939566
133,0.7960451591275007,0.787890753331266,0.025459825731504845
134,0.7950100081257733,0.7942287363921442,0.015301866102690999
135,0.7934409878875299,0.7966722800827066,0.015669375495918708
136,0.7895945855667034,0.7938905020066386,0.01969360335176211
137,0.7813462144181001,0.7857744580668377,0.013573346923210012
138,0.7753314982859936,0.7874652970865059,0.016953208309594167
139,0.768412396693897,0.7718876228322068,0.01337611688217781
140,0.7542474043523165,0.7678514479406023,0.018483272416732192
141,0.7545088523044875,0.7511719318974971,0.014865754956060788
142,0.7434056690333075,0.7533973377129582,0.01430714067835467
143,0.7345797847134063,0.7383869384516726,0.014678325165514657
144,0.752721944917551,0.7382451197034191,0.028745359706960554
145,0.7642174248139441,0.750844683471363,0.02154217559969748
146,0.763432831563518,0.7656369448575479,0.012757476070244501
147,0.7525039746375535,0.7616552836279775,0.025171943373476478
148,0.7571457772783711,0.7555900353311991,0.0011380540876951353
149,0.7646750626443737,0.7542482502024782,0.009707148106454525
150,0.7640975494730758,0.7607934684060507,0.010701873530790856
151,0.7522315533532088,0.7605753305309497,0.013600297612046713
152,0.7621144522078807,0.7509428912899894,0.015750227562428804
153,0.7570259019375029,0.762058851180959,0.012410792209299696
154,0.7438633068637373,0.7553173005670992,0.01565345008887884
155,0.7384696647064062,0.7500592706032487,0.029686183753623484
156,0.745323425093286,0.7261255258422692,0.03880531683091368
157,0.7508259692593113,0.7463394414053715,0.03763296186651729
158,0.7869904143267326,0.7556554517256399,0.06601693733680393
159,0.778088215469441,0.7832545120224629,0.03158008216005694
160,0.7783061857494384,0.7902251864707952,0.015294515914826445
161,0.770591683837351,0.7793710586115186,0.01803246089437287
162,0.7448221433280741,0.7565390724123804,0.017762954006005884
163,0.7592051059496522,0.7577281360604411,0.02026936806781885
164,0.783460077225033,0.7645242835632997,0.022419298018200945
165,0.7879383605902002,0.7831344987390231,0.022482999646360413
166,0.8005343326935376,0.7879561697257068,0.021096264202581195
167,0.8087174457682285,0.7984940351182213,0.04697137554843335
168,0.8011663800004869,0.7960831996248795,0.03004879302160816
169,0.8056446633656541,0.8012648272349174,0.015610573993002273
170,0.818044528722037,0.8083010013046555,0.016784153988709423
171,0.8088808819125745,0.8161443104803566,0.011356040250736176
172,0.7978866006500889,0.8034029279641595,0.013416542915432858
173,0.8061240815978227,0.800752149130903,0.01069819843685858
174,0.8010247242578797,0.8064355521125486,0.011999181688884666
175,0.7915776828318986,0.8005994276502428,0.021667128793394903
176,0.7826210329702598,0.7846181026159973,0.006563717763046863
177,0.7842119167415463,0.7821745589254351,0.007243610140518123
178,0.7827082377085196,0.7816072839324217,0.010393165640479582
179,0.7891260575354044,0.7899961458632875,0.004744546266569709
180,0.791534122028421,0.7875962131023525,0.014712626042215907
181,0.7803764046215892,0.7926142164993236,0.011950180436454304
182,0.7825556917650431,0.7779310656641717,0.007870826171626745
183,0.7805398407659352,0.7805164281029872,0.00709660638322704
184,0.7826319231711292,0.7784983406571849,0.00849191704618157
185,0.7815423211650544,0.7802000824092601,0.009041956104712374
186,0.7788727255885625,0.7775711090408173,0.011865653276011932
187,0.780016861730289,0.7815854784676083,0.013960456817409865
188,0.7839721660598098,0.7800364581961932,0.010160409691435366
189,0.7805398407659352,0.7881306966711805,0.011634122358278473
190,0.778088215469441,0.7888615958772608,0.010372340108196678
191,0.7867943075797782,0.7800473609285999,0.01166352310973669
192,0.7925910534318873,0.7934760317212504,0.010916254010173685
193,0.7869904143267326,0.794555984818278,0.015174462846372062
194,0.7774671414946652,0.7826436260998223,0.010142034221773979
195,0.7760942280033764,0.7769165289615846,0.006475515508672214
196,0.7773037053503192,0.7721276493990864,0.007704221913363517
197,0.7750264063990404,0.7749420524454096,0.019723004103220327
198,0.7652089318808895,0.7784983406571849,0.01269867456732807
199,0.7625066657017893,0.7667496061517961,0.009451116562505888
200,0.7695674230364928,0.7648515319894336,0.015783303407819298
201,0.7592269694826955,0.775869367288742,0.016453395534804485
202,0.7747539851146958,0.7645896999577405,0.016746178018075892
203,0.7817820718467908,0.7802545960712941,0.008049680742997563
204,0.7847348957771926,0.7858726658854638,0.007652770598311639
205,0.7743399080877439,0.7859053740826841,0.01799448492373934
206,0.7709403365277818,0.7737420860649421,0.010159184660124606
207,0.7673554652904306,0.7677750455867899,0.009590770131932418
208,0.7647621842513292,0.7660842065671215,0.0067474724596607175
209,0.768336165287811,0.7683423205798032,0.007923502517989383
210,0.7685213818338958,0.7725967165734735,0.0031005542475310956
211,0.7679111980599896,0.7697604248353717,0.008921903036257988
212,0.7673772456921694,0.7676659350357568,0.00835593857068732
213,0.7726727929103712,0.7701749783477249,0.009346988901091372
214,0.7766172070390226,0.7734366431036218,0.004862149272402575
215,0.7744706736294813,0.7738293911511614,0.004069554014341485
216,0.7758653675225091,0.7767747102133312,0.007352637927175676
217,0.7819346177902673,0.7801564714796329,0.00421410770901105
218,0.7760942280033764,0.7830690823445825,0.006682545800190489
219,0.7799078765902901,0.7784547297275577,0.006582093232708248
220,0.783950385658071,0.7836581628024093,0.005012828123625935
221,0.7816404161041838,0.78484722645047,0.004614692947629252
222,0.7875025031615095,0.7861017064929715,0.009331063494051505
223,0.7837760593128555,0.7864180521866986,0.004874399585510165
224,0.7809865883954954,0.7853162936248572,0.013317315379261375
225,0.7826319231711292,0.7828618472018881,0.0085837943944885
226,0.7762141033442446,0.7847163104346236,0.015762477875536394
227,0.7741764719433978,0.7741566395772953,0.006803823899955632
228,0.7722479088138542,0.7759783946128102,0.011511619227202573
229,0.7731849648764524,0.7772874715443107,0.018079012084181712
230,0.7615696096391913,0.7781819949634579,0.03073726061825473
231,0.7735990419034042,0.7677096291923491,0.055982705870376744
232,0.7421417406820173,0.7398923477934602,0.038620337102989066
233,0.7313872101012682,0.7356706599970103,0.01332834066105821
234,0.7298072165308512,0.7309580995613596,0.008195459468977886
235,0.7299815428760664,0.7308162808131065,0.00677074805456514
236,0.7295893293821578,0.7327362436672473,0.006436314506727925
237,0.7292405935604225,0.7274237000413628,0.005298260419032789
238,0.7260262385465456,0.7303363109063122,0.007405314273538314
239,0.7214716406439878,0.7263328442119282,0.012265013483319372
240,0.7084398111119599,0.7261037203774555,0.01732561782806491
241,0.7118067120693135,0.7069371329411256,0.013432468322472725
242,0.7041139905589647,0.7071225626190062,0.006735222146553127
243,0.7058356398719889,0.7002282072975213,0.0061398569295242405
244,0.7019130061450763,0.7035335662100104,0.009834551362773464
245,0.688292773240881,0.6977410526773319,0.011276413215536837
246,0.678638734867076,0.6874650193165105,0.011964880812183411
247,0.678148426434038,0.6759890195752215,0.006591893483194322
248,0.6669580384245981,0.6778544687673285,0.011325414467967199
249,0.6725913481323612,0.6734036571364059,0.011042432235181865
250,0.6726894430714905,0.6792507675580833,0.012600672062467348
251,0.6645717543333205,0.6719200532594317,0.01950127343597294
252,0.6608779810872749,0.6628221808142641,0.020036612118774638
253,0.6577289672786145,0.6585350766233735,0.017048760751833373
254,0.6480531485030707,0.6474954358592513,0.029237822293885687
255,0.6564213949925422,0.6519243587983954,0.052078531082987725
256,0.6786278446662066,0.6842905764198679,0.019654402349817822
257,0.6824414932531204,0.6794907108979978,0.011420966910206404
258,0.678083002097517,0.6777562609487023,0.01219273663598459
259,0.6783663135827313,0.6747563449975336,0.021586276726884804
260,0.6904393066504222,0.672705549354511,0.04400924983901802
261,0.6975980757929507,0.6945229988510622,0.021186916519577364
262,0.7051818121633007,0.703184512319063,0.007853675733276118
263,0.6990690842233691,0.7043407845429381,0.00990560317879749
264,0.6996248169929281,0.7028463611605222,0.00792717761192166
265,0.7063041679032881,0.7042753681484976,0.011416066784963368
266,0.7075245354511005,0.714453193690693,0.005370537266367571
267,0.710172267494549,0.7149004554002665,0.013415317884122098
268,0.7033840145754947,0.7019845459385954,0.008515192641085991
269,0.7090826654884743,0.7008608986849755,0.011993056532330869
270,0.7123406644371335,0.707187979013447,0.008695272243767569
271,0.7173637903709903,0.716362253812427,0.01439656796404008
272,0.7199461812092225,0.7209329954998245,0.006355462440217829
273,0.7202621632970448,0.7213584517445845,0.01964460209933175
274,0.7080039536832691,0.7199948611510499,0.014939256834706326
275,0.7063586189076353,0.7083552371966942,0.01028413785382203
276,0.7052690169015605,0.7096315227040093,0.013355291349894906
277,0.6887613012721802,0.7041008412030237,0.016827030084585987
278,0.6889029570147872,0.6868868415910903,0.008822675500086509
279,0.6850675280261346,0.6917521235074011,0.01493680677208481
280,0.6870724056930686,0.6847705463266619,0.012364241019490855
281,0.6872902928417618,0.6918285258612137,0.013551296359616351
282,0.7009759500824781,0.6900939926849532,0.014082959948485768
283,0.6936318812625606,0.7011227307166686,0.007427364837131978
284,0.6961380406947062,0.6951556902385163,0.009084832200588939
285,0.7020001277520318,0.6986900897585133,0.01021798616304104
286,0.7112837330336671,0.7013954654807685,0.011896279058780906
287,0.7052254560980827,0.7110279047217289,0.013611322893843543
288,0.6962251623016618,0.6998464452093535,0.016943408059108093
289,0.680425725385317,0.6955374523266843,0.018093712459910823
290,0.683476644254848,0.6841160494743942,0.011794601459987907
291,0.6745091041923397,0.6804725394033645,0.014553371971817233
292,0.680752597674009,0.6772762910419083,0.01727784160694531
293,0.6801206334983638,0.6837888010482603,0.014127061075673093
294,0.6716216214671547,0.6766654051192678,0.029318674360395782
295,0.6925096086538773,0.6735890868142864,0.03195984186639224
296,0.6947214832686351,0.6914794719702663,0.03420899935294581
297,0.7155332390492717,0.6957447706963433,0.027840061568309638
298,0.7056504233259041,0.7141150425321522,0.023906486029462402
299,0.7149775062797127,0.7092715660806549,0.0798634662423132
300,0.7513708118280009,0.7553391060319128,0.04117085229198936
301,0.7533865796958045,0.7497974385715557,0.014608498380801391
302,0.7657428842487096,0.7512483342513094,0.020543775081428874
303,0.7545088523044875,0.7637169820034069,0.014166262077617384
304,0.7493986047636751,0.7553391060319128,0.013046583459583632
305,0.7492460588201985,0.7503101999025352,0.01015550956619233
306,0.743743431522869,0.7465139683508452,0.015321466603663143
307,0.7307988067291008,0.7382342169710124,0.010398065765722619
308,0.7384478843046673,0.7308380862779199,0.013084559430217163
309,0.738905522135097,0.7329434788099414,0.007976178864352021
310,0.7383062285620602,0.7336525725512081,0.009240411177055336
311,0.730155869221282,0.7423249887516158,0.009126483265154747
312,0.7304719344404088,0.7319617335315398,0.008615645208568234
313,0.7428717166654873,0.739106934925346,0.010113858501626521
314,0.7294150030369424,0.744070424660283,0.013023307864679212
315,0.7415968981133277,0.7366851966995973,0.013562321641413182
316,0.7414552423707208,0.7426195289805292,0.018365669410899326
317,0.7256230517204633,0.7399468614554944,0.018161089182002568
318,0.7283362081004328,0.7261910254636749,0.006899376342194836
319,0.7229208686726672,0.72789276721575,0.012681524128977443
320,0.736159695152519,0.7308598917427335,0.008738148339644137
321,0.7308096969299702,0.7335761701973954,0.007156632917454233
322,0.725873692603069,0.7358779783666695,0.011247012464078623
323,0.7342855830273226,0.7285145558707974,0.028059342172935504
324,0.7299488722734582,0.7318635257129137,0.020918634662521137
325,0.7205781453848674,0.7306417538676325,0.011572870792740525
326,0.7172765856327304,0.7232347204421334,0.011895054027470146
327,0.7161325326223085,0.722874763818779,0.01372770086836565
328,0.7106626590588915,0.7170167506646948,0.015293290883515685
329,0.6974128592468659,0.7031627068542493,0.02095048547660087
330,0.6836618608009328,0.6957883816259706,0.01784380607251598
331,0.6762742311775375,0.6828287780077074,0.02579793437327434
332,0.6945362667225503,0.6820324624071863,0.03140857777655068
333,0.7050511297528673,0.7010355088574142,0.02333929653258097
334,0.7101504870928103,0.7025299322398303,0.018450196571341698
335,0.7138443434701601,0.711136932045797,0.015851905161221803
336,0.6903412117112927,0.714071431602525,0.03044202807236181
337,0.6900143394226009,0.68685413339387,0.02122734255283241
338,0.703743557466795,0.6951883984357368,0.019638476942777955
339,0.6921173120286643,0.6998355424769467,0.015762477875536394
340,0.6786931858714232,0.6908685028206607,0.01634191768552541
341,0.6955714177242778,0.6869304525207175,0.01893898406433455
342,0.6992869713720623,0.6997591401231341,0.01660162432340633
343,0.684457261120924,0.692188482484568,0.015010308650730352
344,0.704135854092008,0.687170479087597,0.022579777119910376
345,0.6965520345903536,0.7029444857521835,0.0237300815207131
346,0.6874537289861078,0.6873122978358503,0.02023261712849608
347,0.6804366155861864,0.67558545202224,0.022127740566240294
348,0.6631443898376843,0.6750072742968198,0.03343845465847838
349,0.6799789777557567,0.6755417578656479,0.030565756234748467
350,0.6594505334603343,0.669181969339956,0.04525755674468147
351,0.6537082386125725,0.6726073415358849,0.04838751174367078
352,0.6949176731468938,0.672170982558718,0.06072725213694645
353,0.7157184555953566,0.7008281904877551,0.057888854589917785
354,0.7611446424113697,0.7219366294700046,0.073931864635618
355,0.7766390705720658,0.7563318372696862,0.07683028871687386
356,0.7447785825245965,0.7452703910407504,0.06193145791542258
357,0.7204801335770424,0.7349943576799289,0.04005607379919864
358,0.7087449029989129,0.7207584685543507,0.03166215925787779
359,0.7062387435667672,0.6872468814414096,0.019610301222630494
360,0.7054978773824275,0.7049298650007653,0.012573721373630647
361,0.7149012748736266,0.7047444353228848,0.02139394681109564
362,0.712896314075388,0.7176603447845558,0.02250015008471104
363,0.689109953962611,0.6971628749519119,0.025435325105289664
364,0.6735610747975677,0.6883159318060305,0.04411827762567557
365,0.6890881735608722,0.6888831235720789,0.02346669978889991
366,0.6780176608923004,0.6795125995897764,0.04058773738806806
367,0.693762646804298,0.7023117943647293,0.027652631777763507
368,0.72089412747269,0.6894176903678718,0.025306696817659968
369,0.7115342907849685,0.7175294287687092,0.0222980199184358
370,0.7019456767476847,0.7041444521326511,0.024797083792384215
371,0.7192161220944479,0.7017882135283081,0.022720655720647662
372,0.7177887575988117,0.7127950628682449,0.03229182535160793
373,0.7220164832126774,0.7327907573292813,0.023149416679413323
374,0.7369769590055534,0.7351906900902164,0.021317994869828577
375,0.7349066570020983,0.732910770612721,0.034895016886970866
376,0.7628226477896118,0.7531682971054505,0.013683599741178325
377,0.7695129720321456,0.7665750792063223,0.011119609207759684
378,0.761918262329622,0.7705677263952645,0.017161463632423202
379,0.7434056690333075,0.7577826497224751,0.012706024755192624
380,0.7417930048602821,0.7398923477934602,0.0
381,0.7441575085498208,0.7428049586584096,0.012361790956869335
382,0.7371621755516382,0.7412995493166219,0.01588008088136926
383,0.735832822863827,0.7343943744896952,0.014967432554853787
384,0.7403874207663848,0.7300853816070262,0.035147373336987225
385,0.7555657837079539,0.7442449516057567,0.015985433574094536
386,0.7396682518524798,0.7516191936070705,0.02615931860994825
387,0.740997604540291,0.7336198643539877,0.023872185152761148
388,0.7229862098778839,0.7362924486520577,0.026615030257550607
389,0.7205236943805202,0.7230710962290665,0.02007336305809741
390,0.7364212262359944,0.7335652674649887,0.01350352013849675
391,0.744604256179381,0.7363033513844643,0.022135090754104848
392,0.7374127333029397,0.7500374651384352,0.012660698596694539
393,0.7543671965618804,0.7476921292664991,0.01605648539011856
394,0.7430896869454849,0.754477290809986,0.024125766634088268
395,0.7549120391305699,0.742466807499869,0.019317518739359087
396,0.7600223698026867,0.7529937701599767,0.02233477085775857
397,0.7400714386785622,0.7594734887421434,0.018366894442210083
398,0.7454432173028499,0.7366306830375633,0.014194437797764841
399,0.7424903933724482,0.746579384745286,0.002463537965936403
400,0.7452471105558955,0.7436231629507093,0.008085206651009574
401,0.746630914248054,0.7440267305036908,0.0229497365757596
402,0.7515451381732163,0.7517392068905103,0.014844929423777884
403,0.7426429393159247,0.7520664553166441,0.027603630525333146
404,0.7322697320282148,0.7334562401409208,0.010820701567934483
405,0.7211447683552958,0.7335325592677684,0.015835979754181936
406,0.7243046723648257,0.7182276197775691,0.01742729542685791
407,0.7109459705441057,0.7230710962290665,0.02467948078655135
408,0.726015348345676,0.7117806093926227,0.023138391397616493
409,0.7327055894569056,0.7297363277160787,0.015337392010703013
410,0.7351027637490526,0.7392487536735993,0.01926606742430721
411,0.7254051645717698,0.7316234991460342,0.011874228495187242
412,0.7308968185369258,0.7278163648619375,0.015390068357065651
413,0.7318448479316978,0.7352670924440289,0.0141687121402389
414,0.7312128006247484,0.7342525557414419,0.021483374096781048
415,0.7215043112465962,0.7284054453197646,0.01925014201726734
416,0.7166337312562159,0.7213257435473639,0.015860480380397116
417,0.7047569280667837,0.7201475826317101,0.0180704368650064
418,0.716775386998823,0.7088570125683017,0.018113312960882966
419,0.7070451172189319,0.7169949451998812,0.015991558730648333
420,0.703089812889411,0.7083443344642872,0.01788055701183875
421,0.6960835065590547,0.7038717173685511,0.01737461908049527
422,0.688946517818265,0.7020172541358158,0.023498550602979645
423,0.7216786375918116,0.6891558583361788,0.0712441459398127
424,0.6403713171935914,0.6474954358592513,0.04791097456378552
425,0.6488376586221923,0.6373067075846491,0.013193587216874716
426,0.6648332854167959,0.6462518585491566,0.025739132870357905
427,0.6605946696020607,0.6680147943836738,0.012103309350299182
428,0.6621201290368263,0.6629639995625175,0.01586660553695091
429,0.651060506569124,0.6604550394775145,0.022506275241264834
430,0.6494042815926208,0.6466991202587302,0.012789326884324236
431,0.6390856084405624,0.6497099389423058,0.019621326504427328
432,0.6335612007414938,0.6423574191788406,0.009966854744335441
433,0.6317088690180362,0.6366958216620087,0.013298939909599992
434,0.633844512226708,0.6320704830856123,0.017699252377846416
435,0.6425069604022632,0.6353431338008809,0.020790006374891437
436,0.6337355270867092,0.6371321806391754,0.019822231639391806
437,0.6252910491911516,0.6371757915688027,0.016873581274394832
438,0.5995868914527437,0.6211508556049299,0.0235059007908442
439,0.5995106184810054,0.6047986712149233,0.0196580774437501
440,0.5928530479723844,0.6008388570636489,0.026057641011155253
441,0.585955768347679,0.5836467045300116,0.0194277715573274
442,0.6007200958279485,0.5854357097548236,0.022806407912400795
443,0.6220003796398841,0.602780583769121,0.02331724596898731
444,0.6115291605443491,0.6188818388598414,0.017321942734132633
445,0.6158113371625621,0.6171146807133254,0.011483443507055116
446,0.6207909022929411,0.6170164728946993,0.02692006305392961
447,0.6295514454076256,0.6320486776207987,0.0175681740275952
448,0.6290610538432833,0.6254380430227855,0.03805682270003991
449,0.6317088690180362,0.6371648888363959,0.022871334571871023
450,0.6295950062111034,0.6304560464197565,0.009702247981211491
451,0.6199627482390373,0.6299651737805557,0.015394968482308685
452,0.6187860246260071,0.6162201572941782,0.011962430749561895
453,0.6128802936338993,0.6193072951046014,0.014994383243690484
454,0.6060047528452805,0.6147038452199837,0.010681047998507952
455,0.6146999547547485,0.6063368719808964,0.0187221535223302
456,0.6028448488357507,0.6068495500849108,0.01756694899628444
457,0.5905321882176277,0.5905737264352343,0.018415895694640444
458,0.6103959146034923,0.5993989057297844,0.01479837823396904
459,0.5995760012518744,0.6079731141115657,0.01667145110811959
460,0.595010513148447,0.5912282649009845,0.025141317590707497
461,0.6173803574008053,0.6111475570082083,0.017471396554045237
462,0.629823783560666,0.6240962578940646,0.017410144988507285
463,0.6366121196110248,0.6331177279854197,0.02974498525653992
464,0.605133037987899,0.6241507715560987,0.04736461059918699
465,0.6088051139635101,0.5725852583010758,0.037374480259947135
466,0.558824287679287,0.578737770070591,0.07311966887658476
467,0.6355769686092974,0.6070131742979777,0.04990042541245818
468,0.6552555615803813,0.6456845835561432,0.029024666845813615
469,0.6563560537873255,0.6615677007717626,0.024367097802307794
470,0.6574020949899225,0.6557751872390841,0.01059529580675482
471,0.6541005352377856,0.6616441031255752,0.008739373370954893
472,0.6497420440821822,0.6564732950209792,0.010526694053352315
473,0.6553644635890757,0.6533534490133356,0.015889881131855334
474,0.6611285388385765,0.6587642004578461,0.029453427804579272
475,0.6666747269393839,0.6574878317235661,0.060925707209289415
476,0.6312730115893455,0.6278597812485341,0.014728551449255774
477,0.6320248511058588,0.6292233718420686,0.010493618207961821
478,0.6387914067544788,0.635506758013948,0.018527373543919517
479,0.6298128933597966,0.6389321302098767,0.015947457603461005
480,0.6282765437241616,0.6258307078433601,0.0096630469792672
481,0.6209978992407649,0.6295833284654231,0.01282362776102549
482,0.6286688403493746,0.6217072278655364,0.015012758713351868
483,0.6207582316903327,0.6294088015199492,0.01788178204314951
484,0.6260101349737522,0.6259943320564272,0.016136112425317897
